	note	tags	spanish_verb	inf_verb	person	sing_or_plural	mood	tense	pos_neg_cmd	note1	note2
758	⇠ En esa época, a menudo, ⇠vosotros {{c1::sabíais::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity imperfecto irregular_verb regular_form saber vosotros 	saber	saber	2	P	I	I	0	⇠ En esa época, a menudo, ⇠vosotros 	 (de qué se trataba)
759	⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes {{c1::sabían::…saber…}} (de qué se trataba)	 ellos_ellas_ustedes ends_in_er extreme_irregularity imperfecto irregular_verb regular_form saber 	saber	saber	3	P	I	I	0	⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes 	 (de qué se trataba)
756	⇠ En esa época, a menudo, ⇠él/ella/usted {{c1::sabía::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity imperfecto irregular_verb regular_form saber él_ella_usted 	saber	saber	3	S	I	I	0	⇠ En esa época, a menudo, ⇠él/ella/usted 	 (de qué se trataba)
751	⊙ Ahora mismo, ⊙nosotros {{c1::sabemos::…saber…}} (de qué se trata)	 ends_in_er extreme_irregularity irregular_verb nosotros presente regular_form saber 	saber	saber	1	P	I	P	0	⊙ Ahora mismo, ⊙nosotros 	 (de qué se trata)
747	⊙ Ahora mismo, ⊙yo {{c1::sé::…saber…}} (de qué se trata)	 ends_in_er extreme_irregularity irregular_form irregular_verb presente saber yo 	saber	saber	1	S	I	P	0	⊙ Ahora mismo, ⊙yo 	 (de qué se trata)
752	⊙ Ahora mismo, ⊙vosotros {{c1::sabéis::…saber…}} (de qué se trata)	 ends_in_er extreme_irregularity irregular_verb presente regular_form saber vosotros 	saber	saber	2	P	I	P	0	⊙ Ahora mismo, ⊙vosotros 	 (de qué se trata)
753	⊙ Ahora mismo, ⊙ellos/ellas/ustedes {{c1::saben::…saber…}} (de qué se trata)	 ellos_ellas_ustedes ends_in_er extreme_irregularity irregular_verb presente regular_form saber 	saber	saber	3	P	I	P	0	⊙ Ahora mismo, ⊙ellos/ellas/ustedes 	 (de qué se trata)
750	⊙ Ahora mismo, ⊙él/ella/usted {{c1::sabe::…saber…}} (de qué se trata)	 ends_in_er extreme_irregularity in_the_wild irregular_verb presente refrán regular_form saber él_ella_usted 	saber	saber	3	S	I	P	0	⊙ Ahora mismo, ⊙él/ella/usted 	 (de qué se trata)
763	↧ En aquel momento ↧nosotros {{c1::supimos::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity indefinido irregular_form irregular_verb nosotros saber 	saber	saber	1	P	I	passat_perifrastic	0	↧ En aquel momento ↧nosotros 	 (de qué se trataba)
760	↧ En aquel momento ↧yo {{c1::supe::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity indefinido irregular_form irregular_verb saber yo 	saber	saber	1	S	I	passat_perifrastic	0	↧ En aquel momento ↧yo 	 (de qué se trataba)
764	↧ En aquel momento ↧vosotros {{c1::supisteis::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity indefinido irregular_form irregular_verb saber vosotros 	saber	saber	2	P	I	passat_perifrastic	0	↧ En aquel momento ↧vosotros 	 (de qué se trataba)
765	↧ En aquel momento ↧ellos/ellas/ustedes {{c1::supieron::…saber…}} (de qué se trataba)	 ellos_ellas_ustedes ends_in_er extreme_irregularity indefinido irregular_form irregular_verb saber 	saber	saber	3	P	I	passat_perifrastic	0	↧ En aquel momento ↧ellos/ellas/ustedes 	 (de qué se trataba)
762	↧ En aquel momento ↧él/ella/usted {{c1::supo::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity indefinido irregular_form irregular_verb saber él_ella_usted 	saber	saber	3	S	I	passat_perifrastic	0	↧ En aquel momento ↧él/ella/usted 	 (de qué se trataba)
794	Vámonos equipo, por favor,¡ (que) {{c1::sepamos::…saber…}} (la verdad), ya !(nosotros)	 ends_in_er extreme_irregularity imperativo irregular_form irregular_verb nosotros saber 	saber	saber	1	P	M	0	pos	Vámonos equipo, por favor,¡ (que) 	 (la verdad), ya !(nosotros)
795	Tú y tú, por favor,¡ {{c1::sabed::…saber…}} (la verdad), ya !(vosotros)	 ends_in_er extreme_irregularity imperativo irregular_verb regular_form saber vosotros 	saber	saber	2	P	M	0	pos	Tú y tú, por favor,¡ 	 (la verdad), ya !(vosotros)
796	Señores, por favor,¡ (que) {{c1::sepan::…saber…}} (la verdad), ya ! (ellos/ellas/ustedes)	 ellos_ellas_ustedes ends_in_er extreme_irregularity imperativo irregular_form irregular_verb saber 	saber	saber	3	P	M	0	pos	Señores, por favor,¡ (que) 	 (la verdad), ya ! (ellos/ellas/ustedes)
793	Señora, por favor,¡ (que) {{c1::sepa::…saber…}} (la verdad), ya !(él/ella/usted)	 ends_in_er extreme_irregularity imperativo irregular_form irregular_verb saber él_ella_usted 	saber	saber	3	S	M	0	pos	Señora, por favor,¡ (que) 	 (la verdad), ya !(él/ella/usted)
746	Hugo ha {{c1::sabido::…saber…}} (qué hacer con su tiempo)	 ends_in_er extreme_irregularity irregular_verb participio regular_form saber 	saber	saber	0	S	P	0	0	Hugo ha 	 (qué hacer con su tiempo)
787	↫ Fue sorprendente que ↫nosotros {{c1::supiéramos | supiésemos::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity irregular_form irregular_verb nosotros saber subjuntivo_pasado 	saber	saber	1	P	S	I	0	↫ Fue sorprendente que ↫nosotros 	 (de qué se trataba)
784	↫ Fue sorprendente que ↫yo {{c1::supiera | supiese::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity irregular_form irregular_verb saber subjuntivo_pasado yo 	saber	saber	1	S	S	I	0	↫ Fue sorprendente que ↫yo 	 (de qué se trataba)
788	↫ Fue sorprendente que ↫vosotros {{c1::supierais | supieseis::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity irregular_form irregular_verb saber subjuntivo_pasado vosotros 	saber	saber	2	P	S	I	0	↫ Fue sorprendente que ↫vosotros 	 (de qué se trataba)
789	↫ Fue sorprendente que ↫ellos/ellas/ustedes {{c1::supieran | supiesen::…saber…}} (de qué se trataba)	 ellos_ellas_ustedes ends_in_er extreme_irregularity irregular_form irregular_verb saber subjuntivo_pasado 	saber	saber	3	P	S	I	0	↫ Fue sorprendente que ↫ellos/ellas/ustedes 	 (de qué se trataba)
786	↫ Fue sorprendente que ↫él/ella/usted {{c1::supiera | supiese::…saber…}} (de qué se trataba)	 ends_in_er extreme_irregularity irregular_form irregular_verb saber subjuntivo_pasado él_ella_usted 	saber	saber	3	S	S	I	0	↫ Fue sorprendente que ↫él/ella/usted 	 (de qué se trataba)
781	〰 Resulta divertido que 〰nosotros {{c1::sepamos::…saber…}} (de qué se trata)	 ends_in_er extreme_irregularity irregular_form irregular_verb nosotros saber subjuntivo_presente 	saber	saber	1	P	S	P	0	〰 Resulta divertido que 〰nosotros 	 (de qué se trata)
778	〰 Resulta divertido que 〰yo {{c1::sepa::…saber…}} (de qué se trata)	 ends_in_er extreme_irregularity irregular_form irregular_verb saber subjuntivo_presente yo 	saber	saber	1	S	S	P	0	〰 Resulta divertido que 〰yo 	 (de qué se trata)
782	〰 Resulta divertido que 〰vosotros {{c1::sepáis::…saber…}} (de qué se trata)	 ends_in_er extreme_irregularity irregular_form irregular_verb saber subjuntivo_presente vosotros 	saber	saber	2	P	S	P	0	〰 Resulta divertido que 〰vosotros 	 (de qué se trata)
783	〰 Resulta divertido que 〰ellos/ellas/ustedes {{c1::sepan::…saber…}} (de qué se trata)	 ellos_ellas_ustedes ends_in_er extreme_irregularity irregular_form irregular_verb saber subjuntivo_presente 	saber	saber	3	P	S	P	0	〰 Resulta divertido que 〰ellos/ellas/ustedes 	 (de qué se trata)
780	〰 Resulta divertido que 〰él/ella/usted {{c1::sepa::…saber…}} (de qué se trata)	 ends_in_er extreme_irregularity irregular_form irregular_verb saber subjuntivo_presente él_ella_usted 	saber	saber	3	S	S	P	0	〰 Resulta divertido que 〰él/ella/usted 	 (de qué se trata)
1035	Mientras estoy estudiando…ella está {{c1::siguiendo::…seguir…}} (una serie)	 ends_in_ir gerundio high_irregularity irregular_form irregular_verb seguir 	seguir	seguir	0	0	G	0	0	Mientras estoy estudiando…ella está 	 (una serie)
1065	… Si pasara algo, …nosotros {{c1::seguiríamos::…seguir…}} (hablando)	 condicional ends_in_ir high_irregularity irregular_verb nosotros regular_form seguir 	seguir	seguir	1	P	I	C	0	… Si pasara algo, …nosotros 	 (hablando)
1062	… Si ocurriese esto, …yo {{c1::seguiría::…seguir…}} (hablando)	 condicional ends_in_ir high_irregularity irregular_verb regular_form seguir yo 	seguir	seguir	1	S	I	C	0	… Si ocurriese esto, …yo 	 (hablando)
1066	… Si aconteciese esto, …vosotros {{c1::seguiríais::…seguir…}} (hablando)	 condicional ends_in_ir high_irregularity irregular_verb regular_form seguir vosotros 	seguir	seguir	2	P	I	C	0	… Si aconteciese esto, …vosotros 	 (hablando)
1067	… Si se produjera esto, …ellos/ellas/ustedes {{c1::seguirían::…seguir…}} (hablando)	 condicional ellos_ellas_ustedes ends_in_ir high_irregularity irregular_verb regular_form seguir 	seguir	seguir	3	P	I	C	0	… Si se produjera esto, …ellos/ellas/ustedes 	 (hablando)
1064	… Si acaeciera algo, …él/ella/usted {{c1::seguiría::…seguir…}} (hablando)	 condicional ends_in_ir high_irregularity irregular_verb regular_form seguir él_ella_usted 	seguir	seguir	3	S	I	C	0	… Si acaeciera algo, …él/ella/usted 	 (hablando)
1059	→ En el futuro, →nosotros {{c1::seguiremos::…seguir…}} (hablando)	 ends_in_ir futuro high_irregularity irregular_verb nosotros regular_form seguir 	seguir	seguir	1	P	I	F	0	→ En el futuro, →nosotros 	 (hablando)
1056	→ En el futuro, →yo {{c1::seguiré::…seguir…}} (hablando)	 ends_in_ir futuro high_irregularity irregular_verb regular_form seguir yo 	seguir	seguir	1	S	I	F	0	→ En el futuro, →yo 	 (hablando)
1060	→ En el futuro, →vosotros {{c1::seguiréis::…seguir…}} (hablando)	 ends_in_ir futuro high_irregularity irregular_verb regular_form seguir vosotros 	seguir	seguir	2	P	I	F	0	→ En el futuro, →vosotros 	 (hablando)
1061	→ En el futuro, →ellos/ellas/ustedes {{c1::seguirán::…seguir…}} (hablando)	 ellos_ellas_ustedes ends_in_ir futuro high_irregularity irregular_verb regular_form seguir 	seguir	seguir	3	P	I	F	0	→ En el futuro, →ellos/ellas/ustedes 	 (hablando)
1058	→ En el futuro, →él/ella/usted {{c1::seguirá::…seguir…}} (hablando)	 ends_in_ir futuro high_irregularity irregular_verb regular_form seguir él_ella_usted 	seguir	seguir	3	S	I	F	0	→ En el futuro, →él/ella/usted 	 (hablando)
1047	⇠ En esa época, a menudo, ⇠nosotros {{c1::seguíamos::…seguir…}} (hablando)	 ends_in_ir high_irregularity imperfecto irregular_verb nosotros regular_form seguir 	seguir	seguir	1	P	I	I	0	⇠ En esa época, a menudo, ⇠nosotros 	 (hablando)
1044	⇠ En esa época, a menudo, ⇠yo {{c1::seguía::…seguir…}} (hablando)	 ends_in_ir high_irregularity imperfecto irregular_verb regular_form seguir yo 	seguir	seguir	1	S	I	I	0	⇠ En esa época, a menudo, ⇠yo 	 (hablando)
1048	⇠ En esa época, a menudo, ⇠vosotros {{c1::seguíais::…seguir…}} (hablando)	 ends_in_ir high_irregularity imperfecto irregular_verb regular_form seguir vosotros 	seguir	seguir	2	P	I	I	0	⇠ En esa época, a menudo, ⇠vosotros 	 (hablando)
1049	⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes {{c1::seguían::…seguir…}} (hablando)	 ellos_ellas_ustedes ends_in_ir high_irregularity imperfecto irregular_verb regular_form seguir 	seguir	seguir	3	P	I	I	0	⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes 	 (hablando)
1046	⇠ En esa época, a menudo, ⇠él/ella/usted {{c1::seguía::…seguir…}} (hablando)	 ends_in_ir high_irregularity imperfecto irregular_verb regular_form seguir él_ella_usted 	seguir	seguir	3	S	I	I	0	⇠ En esa época, a menudo, ⇠él/ella/usted 	 (hablando)
1041	⊙ Ahora mismo, ⊙nosotros {{c1::seguimos::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_verb nosotros presente regular_form seguir 	seguir	seguir	1	P	I	P	0	⊙ Ahora mismo, ⊙nosotros 	 (hablando)
1037	⊙ Ahora mismo, ⊙yo {{c1::sigo::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb presente seguir yo 	seguir	seguir	1	S	I	P	0	⊙ Ahora mismo, ⊙yo 	 (hablando)
1042	⊙ Ahora mismo, ⊙vosotros {{c1::seguís::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_verb presente regular_form seguir vosotros 	seguir	seguir	2	P	I	P	0	⊙ Ahora mismo, ⊙vosotros 	 (hablando)
1043	⊙ Ahora mismo, ⊙ellos/ellas/ustedes {{c1::siguen::…seguir…}} (hablando)	 ellos_ellas_ustedes ends_in_ir high_irregularity irregular_form irregular_verb presente seguir 	seguir	seguir	3	P	I	P	0	⊙ Ahora mismo, ⊙ellos/ellas/ustedes 	 (hablando)
1040	⊙ Ahora mismo, ⊙él/ella/usted {{c1::sigue::…seguir…}} (hablando)	 ends_in_ir high_irregularity in_the_wild irregular_form irregular_verb presente refrán seguir él_ella_usted 	seguir	seguir	3	S	I	P	0	⊙ Ahora mismo, ⊙él/ella/usted 	 (hablando)
1053	↧ En aquel momento ↧nosotros {{c1::seguimos::…seguir…}} (hablando)	 ends_in_ir high_irregularity indefinido irregular_verb nosotros regular_form seguir 	seguir	seguir	1	P	I	passat_perifrastic	0	↧ En aquel momento ↧nosotros 	 (hablando)
1050	↧ En aquel momento ↧yo {{c1::seguí::…seguir…}} (hablando)	 ends_in_ir high_irregularity indefinido irregular_verb regular_form seguir yo 	seguir	seguir	1	S	I	passat_perifrastic	0	↧ En aquel momento ↧yo 	 (hablando)
1054	↧ En aquel momento ↧vosotros {{c1::seguisteis::…seguir…}} (hablando)	 ends_in_ir high_irregularity indefinido irregular_verb regular_form seguir vosotros 	seguir	seguir	2	P	I	passat_perifrastic	0	↧ En aquel momento ↧vosotros 	 (hablando)
1055	↧ En aquel momento ↧ellos/ellas/ustedes {{c1::siguieron::…seguir…}} (hablando)	 ellos_ellas_ustedes ends_in_ir high_irregularity indefinido irregular_form irregular_verb seguir 	seguir	seguir	3	P	I	passat_perifrastic	0	↧ En aquel momento ↧ellos/ellas/ustedes 	 (hablando)
1052	↧ En aquel momento ↧él/ella/usted {{c1::siguió::…seguir…}} (hablando)	 ends_in_ir high_irregularity indefinido irregular_form irregular_verb seguir él_ella_usted 	seguir	seguir	3	S	I	passat_perifrastic	0	↧ En aquel momento ↧él/ella/usted 	 (hablando)
1084	Vámonos equipo, por favor,¡ (que) {{c1::sigamos::…seguir…}} (con ello), ya !(nosotros)	 ends_in_ir high_irregularity imperativo irregular_form irregular_verb nosotros seguir 	seguir	seguir	1	P	M	0	pos	Vámonos equipo, por favor,¡ (que) 	 (con ello), ya !(nosotros)
1085	Tú y tú, por favor,¡ {{c1::seguid::…seguir…}} (con ello), ya !(vosotros)	 ends_in_ir high_irregularity imperativo irregular_verb regular_form seguir vosotros 	seguir	seguir	2	P	M	0	pos	Tú y tú, por favor,¡ 	 (con ello), ya !(vosotros)
1086	Señores, por favor,¡ (que) {{c1::sigan::…seguir…}} (con ello), ya ! (ellos/ellas/ustedes)	 ellos_ellas_ustedes ends_in_ir high_irregularity imperativo irregular_form irregular_verb seguir 	seguir	seguir	3	P	M	0	pos	Señores, por favor,¡ (que) 	 (con ello), ya ! (ellos/ellas/ustedes)
1083	Señora, por favor,¡ (que) {{c1::siga::…seguir…}} (con ello), ya !(él/ella/usted)	 ends_in_ir high_irregularity imperativo irregular_form irregular_verb seguir él_ella_usted 	seguir	seguir	3	S	M	0	pos	Señora, por favor,¡ (que) 	 (con ello), ya !(él/ella/usted)
1036	Hugo ha {{c1::seguido::…seguir…}} (esta serie)	 ends_in_ir high_irregularity irregular_verb participio regular_form seguir 	seguir	seguir	0	S	P	0	0	Hugo ha 	 (esta serie)
1077	↫ Fue sorprendente que ↫nosotros {{c1::siguiéramos | siguiésemos::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb nosotros seguir subjuntivo_pasado 	seguir	seguir	1	P	S	I	0	↫ Fue sorprendente que ↫nosotros 	 (hablando)
1074	↫ Fue sorprendente que ↫yo {{c1::siguiera | siguiese::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb seguir subjuntivo_pasado yo 	seguir	seguir	1	S	S	I	0	↫ Fue sorprendente que ↫yo 	 (hablando)
1078	↫ Fue sorprendente que ↫vosotros {{c1::siguierais | siguieseis::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb seguir subjuntivo_pasado vosotros 	seguir	seguir	2	P	S	I	0	↫ Fue sorprendente que ↫vosotros 	 (hablando)
1079	↫ Fue sorprendente que ↫ellos/ellas/ustedes {{c1::siguieran | siguiesen::…seguir…}} (hablando)	 ellos_ellas_ustedes ends_in_ir high_irregularity irregular_form irregular_verb seguir subjuntivo_pasado 	seguir	seguir	3	P	S	I	0	↫ Fue sorprendente que ↫ellos/ellas/ustedes 	 (hablando)
1076	↫ Fue sorprendente que ↫él/ella/usted {{c1::siguiera | siguiese::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb seguir subjuntivo_pasado él_ella_usted 	seguir	seguir	3	S	S	I	0	↫ Fue sorprendente que ↫él/ella/usted 	 (hablando)
1071	〰 Resulta divertido que 〰nosotros {{c1::sigamos::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb nosotros seguir subjuntivo_presente 	seguir	seguir	1	P	S	P	0	〰 Resulta divertido que 〰nosotros 	 (hablando)
1068	〰 Resulta divertido que 〰yo {{c1::siga::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb seguir subjuntivo_presente yo 	seguir	seguir	1	S	S	P	0	〰 Resulta divertido que 〰yo 	 (hablando)
1072	〰 Resulta divertido que 〰vosotros {{c1::sigáis::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb seguir subjuntivo_presente vosotros 	seguir	seguir	2	P	S	P	0	〰 Resulta divertido que 〰vosotros 	 (hablando)
1073	〰 Resulta divertido que 〰ellos/ellas/ustedes {{c1::sigan::…seguir…}} (hablando)	 ellos_ellas_ustedes ends_in_ir high_irregularity irregular_form irregular_verb seguir subjuntivo_presente 	seguir	seguir	3	P	S	P	0	〰 Resulta divertido que 〰ellos/ellas/ustedes 	 (hablando)
1070	〰 Resulta divertido que 〰él/ella/usted {{c1::siga::…seguir…}} (hablando)	 ends_in_ir high_irregularity irregular_form irregular_verb seguir subjuntivo_presente él_ella_usted 	seguir	seguir	3	S	S	P	0	〰 Resulta divertido que 〰él/ella/usted 	 (hablando)
977	Mientras estoy estudiando…ella está {{c1::pareciendo::…parecer…}} (cansada)	 ends_in_er gerundio irregular_verb low_irregularity parecer regular_form 	parecer	semblar	0	0	G	0	0	Mientras estoy estudiando…ella está 	 (cansada)
1007	… Si pasara algo, …nosotros {{c1::pareceríamos::…parecer…}} (felices)	 condicional ends_in_er irregular_verb low_irregularity nosotros parecer regular_form 	parecer	semblar	1	P	I	C	0	… Si pasara algo, …nosotros 	 (felices)
